timestamp,equity,cash,positions
2024-08-07 13:30:00-04:00,99997.50124937532,95000.0,2
2024-08-08 13:30:00-04:00,100375.54300740208,92490.5800727419,3
2024-08-09 13:30:00-04:00,100414.2956044425,89980.1913184535,3
2024-08-12 13:30:00-04:00,100901.47421644973,84934.99154067005,5
2024-08-13 13:30:00-04:00,101861.12321522483,84934.99154067005,5
2024-08-14 13:30:00-04:00,101803.47646807712,79844.69052333772,5
2024-08-15 13:30:00-04:00,103385.11581403714,74675.30556259686,7
2024-08-16 13:30:00-04:00,103963.24277366919,69477.0135315588,9
2024-08-19 13:30:00-04:00,104624.13451028468,71757.50142783439,8
2024-08-20 13:30:00-04:00,105026.83839556963,66506.028286838,9
2024-08-21 13:30:00-04:00,105232.94205070738,63875.171866299694,9
2024-08-22 13:30:00-04:00,103821.9912099537,58683.94258992804,10
2024-08-23 13:30:00-04:00,104489.60967226874,53459.331556313766,10
2024-08-26 13:30:00-04:00,103437.40229076392,48287.332206409505,10
2024-08-27 13:30:00-04:00,103706.95643218645,45694.625902972366,10
2024-08-28 13:30:00-04:00,101581.41864822898,40615.42805407294,10
2024-08-29 13:30:00-04:00,102300.20591153366,35500.289943950775,10
2024-08-30 13:30:00-04:00,102321.62590097148,30384.08080759444,10
2024-09-03 13:30:00-04:00,99386.11815045626,25414.65072640643,10
2024-09-04 13:30:00-04:00,99910.19909029569,25414.65072640643,10
2024-09-05 13:30:00-04:00,101437.24084482496,22878.688021593844,10
2024-09-06 13:30:00-04:00,96159.32859042872,18070.601449979164,10
2024-09-09 13:30:00-04:00,97699.39217643898,18070.601449979164,10
2024-09-10 13:30:00-04:00,100085.69661464068,15568.427773072955,10
2024-09-11 13:30:00-04:00,102283.54600534392,15568.427773072955,10
2024-09-12 13:30:00-04:00,105785.99744149926,15568.427773072955,10
2024-09-13 13:30:00-04:00,106220.9479298284,12912.87089695523,10
2024-09-16 13:30:00-04:00,105741.15836747823,10269.30890975744,10
2024-09-17 13:30:00-04:00,106072.42246736043,7617.465216593004,10
2024-09-18 13:30:00-04:00,107751.45957005698,7617.465216593004,10
2024-09-19 13:30:00-04:00,111390.16594771639,4832.676275434562,10
2024-09-20 13:30:00-04:00,110186.54440004635,4832.676275434562,10
2024-09-23 13:30:00-04:00,112236.4976354278,4832.676275434562,10
2024-09-24 13:30:00-04:00,112726.42485869852,17322.55158504253,10
2024-09-25 13:30:00-04:00,113643.11516592551,17322.55158504253,10
2024-09-26 13:30:00-04:00,113618.64646381514,14482.049934920788,10
2024-09-27 13:30:00-04:00,112691.49058812209,14482.049934920788,10
2024-09-30 13:30:00-04:00,112233.95289198068,11676.166056600801,10
2024-10-01 13:30:00-04:00,112532.49263800807,11676.166056600801,10
2024-10-02 13:30:00-04:00,111443.09534146848,11676.166056600801,10
2024-10-03 13:30:00-04:00,111358.15925514846,6108.118962231825,10
2024-10-04 13:30:00-04:00,114132.50403482805,6108.118962231825,10
2024-10-07 13:30:00-04:00,113034.41752847983,6108.118962231825,10
2024-10-08 13:30:00-04:00,114323.8346481788,6108.118962231825,10
2024-10-09 13:30:00-04:00,115961.3910858043,6108.118962231825,10
2024-10-10 13:30:00-04:00,115856.37893117801,6108.118962231825,10
2024-10-11 13:30:00-04:00,114360.45776777877,6108.118962231825,10
2024-10-14 13:30:00-04:00,115843.71075803446,6108.118962231825,10
