timestamp,symbol,side,qty,price,pnl,entries,decline_from_open
2024-08-20 13:30:00-04:00,XOM,BUY,10.868859030125737,115.00747194671631,0.0,1,-0.031184193257930204
2024-08-22 13:30:00-04:00,SOXL,BUY,32.33279014007397,38.65931938934326,0.0,1,-0.09103738143232154
2024-08-23 13:30:00-04:00,SOXL,EXIT,32.33279014007397,40.571989216131016,61.84195211678002,1,
2024-08-23 13:30:00-04:00,META,BUY,2.3697189174319178,527.8896063537597,0.0,1,-0.017310194719797223
2024-08-26 13:30:00-04:00,SOXL,BUY,33.26393363316403,37.608795152664186,0.0,1,-0.054339618802820344
2024-08-27 13:30:00-04:00,TSLA,BUY,5.973215585036016,209.47458851623534,0.0,1,-0.018056925401969126
2024-08-28 13:30:00-04:00,SOXL,BUY,34.89031891829637,35.80789591598511,0.0,2,-0.06038328243231261
2024-08-28 13:30:00-04:00,TECL,BUY,15.391631476993338,81.17066148376465,0.0,1,-0.052439922529836536
2024-08-28 13:30:00-04:00,XOM,BUY,10.73525231520811,116.37815969467162,0.0,2,-0.005811968420305846
2024-08-28 13:30:00-04:00,META,BUY,2.424943230269949,515.2074872131348,0.0,2,-0.005042865298466204
2024-08-29 13:30:00-04:00,SOXL,EXIT,68.1542525514604,38.501940127576184,123.7055768926698,2,
2024-08-29 13:30:00-04:00,TECL,EXIT,15.391631476993338,85.18657996067391,61.811537238235815,1,
2024-08-29 13:30:00-04:00,NVDA,BUY,10.510282928287484,119.27460383605957,0.0,1,-0.017634271021761738
2024-08-29 13:30:00-04:00,TSLA,BUY,5.993916865779746,209.1470169754028,0.0,2,-0.0036106163641564937
2024-08-30 13:30:00-04:00,SOXL,BUY,33.2743422263056,37.668826526641844,0.0,1,-0.02662871693822222
2024-08-30 13:30:00-04:00,META,BUY,2.419099479415745,518.128930114746,0.0,3,-0.010754546098973305
2024-09-03 13:30:00-04:00,TECL,BUY,17.28979877022787,72.19608366394043,0.0,1,-0.10582396045950326
2024-09-03 13:30:00-04:00,NVDA,BUY,11.52174262716808,108.33914616394043,0.0,2,-0.06051534222493815
2024-09-04 13:30:00-04:00,TSLA,EXIT,11.967132450815761,219.6661573702679,123.92729094116157,2,
2024-09-04 13:30:00-04:00,JPM,BUY,5.72639112386144,218.21905561065674,0.0,1,-0.01325548663036924
2024-09-04 13:30:00-04:00,XOM,BUY,10.86497456940688,115.01247933197021,0.0,3,-0.0029057080563136273
2024-09-05 13:30:00-04:00,BRK-B,BUY,2.679856247942702,465.81277656555176,0.0,1,-0.02888848489894502
2024-09-06 13:30:00-04:00,SOXL,BUY,48.39214681512632,25.642814160346983,0.0,2,-0.11894125038405967
2024-09-06 13:30:00-04:00,TECL,BUY,19.175798954968958,64.71234030532837,0.0,2,-0.08450107702427057
2024-09-06 13:30:00-04:00,TSLA,BUY,5.807148008363031,213.6867918319702,0.0,1,-0.07939654383166084
2024-09-06 13:30:00-04:00,NVDA,BUY,12.158532126213661,102.0609079055786,0.0,3,-0.055463861536096615
2024-09-06 13:30:00-04:00,META,BUY,2.4852536535224132,499.30952755737303,0.0,4,-0.04325905093008631
2024-09-06 13:30:00-04:00,JPM,BUY,5.851807974133911,212.05597194671628,0.0,2,-0.02596511487497677
2024-09-06 13:30:00-04:00,XOM,BUY,11.07401414209896,112.05609923171997,0.0,4,-0.013996806118668492
2024-09-09 13:30:00-04:00,GOOGL,BUY,8.394638945610403,148.7043198852539,0.0,1,-0.025249153676564662
2024-09-09 13:30:00-04:00,BRK-B,BUY,2.6994120649527003,462.4410964508056,0.0,2,-0.005550930619013905
2024-09-10 13:30:00-04:00,TSLA,EXIT,5.807148008363031,224.25894585785696,61.39406319553541,1,
2024-09-10 13:30:00-04:00,JPM,BUY,6.074582959085398,205.45257424163816,0.0,3,-0.054987933336741346
2024-09-10 13:30:00-04:00,NVDA,BUY,11.626118026957753,107.34784418106078,0.0,4,-0.006948966626403097
2024-09-10 13:30:00-04:00,UPRO,BUY,16.614477470258677,75.11754183197021,0.0,1,-0.0023917127300894236
2024-09-11 13:30:00-04:00,NVDA,EXIT,45.81667570862698,114.31941803532591,246.9205783100415,4,
2024-09-11 13:30:00-04:00,TECL,EXIT,36.46559772519683,71.63787969923308,123.15151684970078,2,
2024-09-11 13:30:00-04:00,BRK-B,BUY,2.788985991142234,450.00870538330076,0.0,3,-0.013631987989994543
2024-09-11 13:30:00-04:00,UNH,BUY,2.14009965248745,586.4530531311035,0.0,1,-0.0025016281096374993
2024-09-12 13:30:00-04:00,SOXL,EXIT,81.66648904143192,32.053815218947065,123.40629660289369,2,
2024-09-12 13:30:00-04:00,UPRO,EXIT,16.614477470258677,78.83398221410695,61.746714998570496,1,
