timestamp,symbol,side,qty,price,pnl,entries,decline_from_open
2025-08-14 13:30:00-04:00,SOXS,BUY,0.9445924725803698,1323.322,0.0,1,-0.020740740740740726
2025-08-14 13:30:00-04:00,SPXU,BUY,20.76766247988103,60.18973012542723,0.0,1,-0.005793634589717378
2025-08-14 13:30:00-04:00,SQQQ,BUY,14.639435316921528,85.38580709838867,0.0,1,-0.005531855734667301
2025-08-14 13:30:00-04:00,MSFT,BUY,2.3973414994220312,521.4109046630858,0.0,1,-0.00290007669044956
2025-08-14 13:30:00-04:00,TECS,BUY,5.4436723794911455,229.62439927673336,0.0,1,-0.000892798695293906
2025-08-15 13:30:00-04:00,SOXS,EXIT,0.9445924725803698,1388.0986119,61.1875,1,
2025-08-15 13:30:00-04:00,TSLA,BUY,3.7895862115007235,330.15981655883786,0.0,1,-0.02317457829832381
2025-08-15 13:30:00-04:00,AVGO,BUY,4.101255423610791,305.0697796630859,0.0,1,-0.020174233938069497
2025-08-15 13:30:00-04:00,TECL,BUY,11.793359079639867,106.09098561096191,0.0,1,-0.017383645367975764
2025-08-15 13:30:00-04:00,NVDA,BUY,6.9370586084041586,180.360172668457,0.0,1,-0.00869279202687967
2025-08-15 13:30:00-04:00,COST,BUY,1.2837590387090325,974.613654663086,0.0,1,-0.004040561072146787
2025-08-18 13:30:00-04:00,SOXS,BUY,0.9065724184594294,1380.379,0.0,1,-0.010760401721664259
2025-08-18 13:30:00-04:00,MSFT,BUY,2.4223980775047385,516.6011069946288,0.0,2,-0.010544781326731312
2025-08-19 13:30:00-04:00,SQQQ,EXIT,14.639435316921528,89.5654423558548,61.1875,1,
2025-08-19 13:30:00-04:00,TECS,EXIT,5.4436723794911455,240.86451362132948,61.1875,1,
2025-08-20 13:30:00-04:00,SPXU,EXIT,20.76766247988103,63.136017415066895,61.1875,1,
2025-08-20 13:30:00-04:00,SOXS,EXIT,0.9065724184594294,1447.94855205,61.25669221618887,1,
2025-08-25 13:30:00-04:00,TSLA,EXIT,3.7895862115007235,346.321139579393,61.24472687830507,1,
2025-08-25 13:30:00-04:00,COST,BUY,1.3249750808788612,945.1742104492187,0.0,2,-0.011236115917964029
2025-08-25 13:30:00-04:00,AMD,BUY,7.63319854380216,164.06389389038085,0.0,1,-0.010086448957293048
2025-08-25 13:30:00-04:00,SQQQ,BUY,14.090258889855821,88.87929496002197,0.0,1,-0.008758024917435159
2025-08-25 13:30:00-04:00,SOXS,BUY,0.9135447122867786,1370.8494604492187,0.0,1,-0.003289679425946157
2025-08-25 13:30:00-04:00,TECS,BUY,5.196598939729294,240.99074999999996,0.0,1,-0.0031055900621117516
2025-08-25 13:30:00-04:00,MSFT,BUY,2.474962574950505,506.00049011230465,0.0,3,-0.0022403129595286453
2025-08-25 13:30:00-04:00,SPXU,BUY,20.740873817733373,60.37991875076293,0.0,1,-0.0006693415893257448
2025-08-29 13:30:00-04:00,SOXS,EXIT,0.9135447122867786,1437.9525415382082,61.3016649069973,1,
2025-09-02 13:30:00-04:00,SQQQ,EXIT,14.090258889855821,93.22993644831504,61.301664906997075,1,
2025-09-02 13:30:00-04:00,TECS,EXIT,5.196598939729294,252.78724721249998,61.301664906997075,1,
2025-09-05 13:30:00-04:00,AVGO,EXIT,4.101255423610791,320.00294537759396,61.244726878304846,1,
2025-09-05 13:30:00-04:00,AMD,BUY,8.229654028406566,152.22207733154295,0.0,2,-0.03214096200297256
2025-09-05 13:30:00-04:00,TECL,BUY,12.404436078368915,100.99088938903807,0.0,2,-0.03018359537146642
2025-09-05 13:30:00-04:00,MSFT,BUY,2.530100353749162,495.13254684448236,0.0,4,-0.028349928656237533
2025-09-05 13:30:00-04:00,JPM,BUY,4.2390119628912935,295.5252409973144,0.0,1,-0.02772923787058157
2025-09-05 13:30:00-04:00,V,BUY,3.660164656141361,342.26193344116206,0.0,1,-0.026908535246575993
2025-09-05 13:30:00-04:00,MA,BUY,2.154313132948509,581.5009028930664,0.0,1,-0.02443446102880431
2025-09-05 13:30:00-04:00,XOM,BUY,11.457324086002899,109.33923336029052,0.0,1,-0.0212365156773463
2025-09-05 13:30:00-04:00,NVDA,BUY,7.504694099378023,166.92686141967772,0.0,2,-0.007557563947884538
2025-09-10 13:30:00-04:00,TECL,EXIT,24.19779515800878,108.54171670961618,122.56610669098245,2,
2025-09-16 13:30:00-04:00,JPM,EXIT,4.2390119628912935,309.991201544133,61.32137981267738,1,
2025-09-16 13:30:00-04:00,XOM,EXIT,11.457324086002899,114.69138883327675,61.32137981267715,1,
2025-09-16 13:30:00-04:00,UNH,BUY,3.688053194171129,341.75141366577145,0.0,1,-0.017525169317670897
2025-09-16 13:30:00-04:00,COST,BUY,1.3213888645822047,953.842904663086,0.0,3,-0.00621573873833392
2025-09-16 13:30:00-04:00,NFLX,BUY,10.468740599160597,120.39627697753905,0.0,1,-0.0026865464482416224
2025-09-16 13:30:00-04:00,BRK-B,BUY,2.568097666483516,490.79028778076173,0.0,1,-0.001974476850602147
2025-09-22 13:30:00-04:00,NVDA,EXIT,14.441752707782182,181.86644517341674,122.56610669098245,2,
2025-09-26 13:30:00-04:00,AMD,BUY,7.898752420417476,159.40925,0.0,3,-0.010869565217391353
2025-09-26 13:30:00-04:00,SQQQ,BUY,16.146906575604994,77.97990242767334,0.0,1,-0.0107682485429067
2025-09-26 13:30:00-04:00,SPXU,BUY,22.82897201063031,55.1550984725952,0.0,2,-0.01041669949489532
2025-09-26 13:30:00-04:00,MA,BUY,2.220826745642797,566.9664244384765,0.0,2,-0.00038821556778900757
2025-10-02 13:30:00-04:00,AMD,EXIT,23.761604992626204,166.1697167397745,184.25766377415766,3,
2025-10-03 13:30:00-04:00,UNH,EXIT,3.688053194171129,358.48014536471095,61.696452376705565,1,
2025-10-08 13:30:00-04:00,SOXS,BUY,1.4977583822893303,842.8419999999999,0.0,1,-0.07675438596491224
2025-10-08 13:30:00-04:00,TECS,BUY,7.061100306775365,178.77860610961912,0.0,1,-0.035637179635483074
2025-10-08 13:30:00-04:00,SQQQ,BUY,17.346921779221187,72.77220053863525,0.0,2,-0.023512470549462927
2025-10-08 13:30:00-04:00,SPXU,BUY,23.957305708776506,52.69263938903808,0.0,3,-0.012012000831672864
2025-10-08 13:30:00-04:00,COST,BUY,1.3807247496955626,914.2833651123048,0.0,4,-0.0006892832415890116
2025-10-10 13:30:00-04:00,SOXS,EXIT,1.4977583822893303,884.0991158999999,61.79319116830743,1,
2025-10-10 13:30:00-04:00,TECS,EXIT,7.061100306775365,187.52981887868498,61.79319116830743,1,
2025-10-14 13:30:00-04:00,SQQQ,EXIT,33.49382835482618,78.96785198523345,123.42781022279087,2,
2025-10-16 13:30:00-04:00,SOXL,BUY,31.93786789405436,39.599561374664304,0.0,1,-0.04559708938143836
2025-10-16 13:30:00-04:00,TQQQ,BUY,25.153535920030908,50.28022954177856,0.0,1,-0.040038245392381655
2025-10-16 13:30:00-04:00,UPRO,BUY,11.826847103745894,106.93683183288572,0.0,1,-0.03791425657205627
2025-10-16 13:30:00-04:00,V,BUY,3.771359618238742,335.3500296630859,0.0,2,-0.028941986526268115
2025-10-16 13:30:00-04:00,NFLX,BUY,10.705878600715579,118.13374754333495,0.0,2,-0.02639336757869659
2025-10-16 13:30:00-04:00,MA,BUY,2.302877184282565,549.1936645507811,0.0,3,-0.025150974713463947
2025-10-16 13:30:00-04:00,BRK-B,BUY,2.5942182225233514,487.5170287780761,0.0,2,-0.01728226156500723
2025-10-20 13:30:00-04:00,SOXL,EXIT,31.93786789405436,41.537959903954125,61.908316154487466,1,
2025-10-20 13:30:00-04:00,TQQQ,EXIT,25.153535920030908,52.74144677784862,61.908316154487466,1,
2025-10-20 13:30:00-04:00,UPRO,EXIT,11.826847103745894,112.17138975110548,61.908316154487466,1,
2025-10-24 13:30:00-04:00,TSLA,BUY,2.9210207331983855,433.90035531616206,0.0,1,-0.03023205115766814
2025-10-24 13:30:00-04:00,TECS,BUY,7.500982581855049,168.9687877807617,0.0,1,-0.015743511411260958
2025-10-24 13:30:00-04:00,SQQQ,BUY,18.192166920986647,69.66910206604003,0.0,1,-0.009259749986098798
2025-10-24 13:30:00-04:00,NFLX,BUY,11.494922838969979,110.26015152740477,0.0,3,-0.008550827734380873
2025-10-24 13:30:00-04:00,SPXU,BUY,24.643163525314616,51.431381069183345,0.0,4,-0.0073415236812302
2025-10-27 13:30:00-04:00,TSLA,EXIT,2.9210207331983855,455.13977770888823,62.04079317031119,1,
2025-10-28 13:30:00-04:00,MSFT,EXIT,9.824802505626437,534.519454228983,245.06723693586355,4,
2025-10-31 13:30:00-04:00,META,BUY,1.944710837071674,648.9212832641601,0.0,1,-0.03912575529503759
2025-10-31 13:30:00-04:00,MSFT,BUY,2.437919657290833,517.6398033447265,0.0,1,-0.02209190944398165
